Date,Close,Open,High,Low,Close(Nikkei JAPAN 1000D)
2010-12-29,1069.96,1063.36,1069.96,1062.5,1203.3
2010-12-28,1064.03,1065.45,1066.86,1064.03,1196.63
2010-12-27,1066.32,1062.71,1068.34,1062.71,1198.19
2010-12-24,1062.68,1063.42,1065.12,1060.92,1194.1
2010-12-22,1067.5,1067.18,1071.88,1065.09,1199.52
2010-12-21,1068.23,1062.43,1070.29,1062.43,1200.34
2010-12-20,1058.97,1065.01,1066.39,1055.19,1189.94
2010-12-17,1064.44,1065.5,1068.06,1062.97,1196.08
2010-12-16,1065.44,1062.38,1069.92,1061.97,1197.2
2010-12-15,1063.97,1066.75,1066.8,1061.1,1195.55
2010-12-14,1063.44,1057.33,1063.44,1057.15,1194.96
2010-12-13,1058.31,1046.83,1058.33,1045.76,1189.19
2010-12-10,1047.57,1052.8,1053.19,1046.77,1177.12
2010-12-09,1051.84,1050.87,1052.28,1047.27,1181.92
2010-12-08,1047.06,1041.69,1047.09,1040.53,1176.55
2010-12-07,1037.32,1038.76,1039.21,1033.98,1165.61
2010-12-06,1040.32,1039.25,1040.72,1037.38,1168.98
2010-12-03,1038.1,1042.99,1043.92,1035.85,1166.48
2010-12-02,1035.5,1037.13,1038.95,1034.67,1163.55
2010-12-01,1022.35,1016.19,1022.35,1013.95,1148.78
2010-11-30,1015.85,1028.92,1031.76,1015.84,1141.48
2010-11-29,1032.19,1025.78,1034.34,1025.78,1159.84
2010-11-26,1023.25,1026.84,1031.85,1023.16,1149.79
2010-11-25,1026.66,1030.4,1031.89,1024.25,1153.59
2010-11-24,1022.98,1018.04,1026.83,1013.68,1149.45
2010-11-22,1033.2,1034.91,1036.94,1031.17,1160.94
2010-11-19,1026.19,1034.82,1034.82,1025.88,1153.05
2010-11-18,1025.0,1006.04,1025.11,1003.9,1151.72
2010-11-17,1003.55,992.1,1004.23,992.1,1127.62
2010-11-16,1000.63,1011.62,1011.62,998.16,1124.33
2010-11-15,1005.2,1005.47,1005.9,1000.55,1129.47
2010-11-12,999.69,1006.49,1011.32,999.67,1123.28
2010-11-11,1010.65,1011.19,1013.27,1007.49,1135.6
2010-11-10,1006.67,996.0,1008.11,996.0,1131.12
2010-11-09,991.51,988.92,995.7,987.77,1114.08
2010-11-08,993.72,992.89,994.11,988.39,1116.56
2010-11-05,985.84,977.88,990.97,977.88,1107.71
2010-11-04,963.75,959.57,968.56,959.57,1082.9
2010-11-02,948.0,947.33,948.83,943.93,1065.19
2010-11-01,948.37,957.11,957.11,946.15,1065.61
2010-10-29,957.13,959.56,961.86,948.7,1075.46
2010-10-28,961.22,963.05,966.13,960.18,1080.05
2010-10-27,964.79,969.41,970.69,958.83,1084.06
2010-10-26,964.7,967.74,971.57,964.7,1083.93
2010-10-25,969.05,972.84,975.08,967.75,1088.82
2010-10-22,973.17,968.89,976.39,967.91,1093.45
2010-10-21,967.71,971.47,974.48,962.28,1087.32
2010-10-20,971.46,971.53,972.41,962.14,1091.53
2010-10-19,983.26,979.57,987.87,979.28,1104.79
2010-10-18,979.47,975.59,984.76,975.15,1100.53
2010-10-15,974.51,983.65,983.65,972.3,1094.95
2010-10-14,986.78,979.43,990.33,977.73,1108.74
2010-10-13,969.67,978.71,981.64,968.92,1089.52
2010-10-12,971.75,995.35,995.35,970.27,1091.86
2010-10-08,989.06,995.39,998.03,989.06,1111.3
2010-10-07,996.65,994.92,1001.22,992.88,1119.83
2010-10-06,995.13,987.58,995.14,984.45,1118.13
2010-10-05,981.03,966.31,983.12,963.18,1102.28
2010-10-04,969.5,979.08,982.99,967.75,1089.32
2010-10-01,977.79,981.78,981.78,970.42,1098.64
2010-09-30,976.85,997.19,998.16,976.55,1097.58
2010-09-29,997.3,994.25,1000.7,991.44,1120.56
2010-09-28,992.47,994.32,996.04,990.27,1115.13
2010-09-27,1000.38,994.03,1000.43,992.06,1114.93
2010-09-24,987.58,985.25,999.55,983.93,1100.66
2010-09-22,996.87,997.91,1002.86,995.75,1111.01
2010-09-21,1000.95,1010.8,1011.01,999.73,1115.55
2010-09-17,1003.55,1001.42,1005.39,999.11,1118.46
2010-09-16,994.91,1007.85,1007.99,992.27,1108.82
2010-09-15,998.98,978.47,1005.0,975.49,1113.37
2010-09-14,982.49,986.99,987.81,980.35,1094.98
2010-09-13,985.86,989.24,992.23,985.35,1098.73
2010-09-10,981.02,976.53,987.97,976.51,1093.34
2010-09-09,972.95,973.59,975.21,969.1,1084.35
2010-09-08,965.83,970.0,970.78,961.3,1076.41
2010-09-07,982.3,980.61,989.59,979.69,1094.76
2010-09-06,986.94,976.23,986.96,974.15,1099.94
2010-09-03,969.32,967.98,971.99,963.75,1080.3
2010-09-02,964.45,968.01,968.25,955.39,1074.87
2010-09-01,955.06,945.93,955.07,941.81,1064.41
2010-08-31,946.8,962.19,962.91,945.78,1055.2
2010-08-30,975.39,976.88,988.97,972.95,1087.06
2010-08-27,964.14,946.98,966.55,946.79,1074.52
2010-08-26,954.84,952.99,954.86,947.14,1063.88
2010-08-25,949.67,952.37,957.92,945.96,1058.11
2010-08-24,961.87,960.79,966.49,958.31,1071.71
2010-08-23,970.35,972.68,974.74,967.49,1081.15
2010-08-20,975.98,980.41,986.12,974.71,1087.43
2010-08-19,993.03,983.4,993.05,983.28,1106.42
2010-08-18,982.7,981.81,986.2,972.97,1094.92
2010-08-17,972.8,965.93,974.46,965.41,1083.85
2010-08-16,975.26,968.46,975.32,965.23,1086.59
2010-08-13,978.34,971.27,980.19,968.49,1090.02
2010-08-12,973.8,965.13,973.8,960.7,1084.97
2010-08-11,981.42,994.36,995.21,980.77,1093.46
2010-08-10,1005.21,1011.94,1014.24,1001.03,1119.96
2010-08-09,1008.45,1003.66,1008.47,1003.42,1123.56
2010-08-06,1012.94,1001.86,1013.22,1001.24,1128.57
2010-08-05,1008.42,1007.89,1011.86,1001.72,1123.54
2010-08-04,995.08,1004.97,1005.49,993.28,1108.67
2010-08-03,1010.89,1014.01,1016.93,1006.55,1126.29
2010-08-02,1000.87,1001.87,1010.8,999.22,1115.12
2010-07-30,999.52,1009.09,1009.3,996.25,1113.62
2010-07-29,1013.29,1010.54,1016.53,1010.54,1128.96
2010-07-28,1018.3,1007.27,1019.3,1007.27,1134.55
2010-07-27,995.53,995.55,1000.43,993.9,1109.13
2010-07-26,995.73,999.68,1003.02,995.73,1109.35
2010-07-23,990.47,985.89,994.04,984.12,1103.49
2010-07-22,971.75,969.2,973.82,967.56,1082.64
2010-07-21,976.11,987.02,987.02,973.79,1087.5
2010-07-20,979.39,975.77,985.62,975.03,1091.15
2010-07-16,989.01,1000.92,1004.16,986.87,1101.87
2010-07-15,1008.32,1016.26,1016.26,1008.32,1123.38
2010-07-14,1024.76,1020.28,1028.79,1019.32,1141.69
2010-07-13,1005.42,1013.71,1016.43,1002.51,1120.15
2010-07-12,1009.15,1011.37,1019.05,1008.53,1124.3
2010-07-09,1013.17,1016.04,1016.04,1008.0,1128.78
2010-07-08,1012.69,1006.72,1014.61,1006.65,1128.25
2010-07-07,989.53,993.24,994.77,984.05,1102.44
2010-07-06,996.04,974.61,996.05,969.96,1109.7
2010-07-05,983.84,979.88,986.51,979.48,1096.11
2010-07-02,976.93,977.58,980.29,971.23,1088.41
2010-07-01,973.82,980.98,981.31,970.02,1084.94
2010-06-30,989.51,986.29,989.89,982.78,1102.43
2010-06-29,1001.97,1014.43,1017.84,999.71,1116.3
2010-06-28,1012.12,1019.67,1019.72,1010.39,1127.62
2010-06-25,1019.63,1022.52,1024.47,1016.14,1135.19
2010-06-24,1034.23,1033.02,1041.97,1032.68,1151.45
2010-06-23,1035.41,1039.49,1039.49,1034.93,1152.77
2010-06-22,1051.98,1052.81,1058.97,1050.93,1171.21
2010-06-21,1061.62,1049.79,1063.29,1049.75,1181.95
2010-06-18,1040.32,1043.62,1043.75,1037.76,1158.23
2010-06-17,1043.53,1044.64,1048.51,1041.29,1161.81
2010-06-16,1049.46,1047.11,1052.51,1046.19,1168.4
2010-06-15,1033.37,1030.06,1036.97,1028.74,1150.5
2010-06-14,1033.35,1030.08,1033.35,1029.48,1150.47
2010-06-11,1018.99,1021.51,1025.97,1017.79,1134.48
2010-06-10,1007.41,1002.8,1007.76,997.83,1121.59
2010-06-09,999.49,1004.05,1005.31,995.12,1112.78
2010-06-08,1009.15,1003.03,1014.4,1003.03,1123.53
2010-06-07,1009.79,1027.37,1027.37,1009.17,1124.24
2010-06-04,1046.21,1047.37,1052.03,1042.99,1164.79
2010-06-03,1046.54,1036.55,1047.27,1035.76,1165.16
2010-06-02,1021.56,1023.51,1036.84,1018.46,1137.35
2010-06-01,1033.79,1027.62,1035.44,1027.62,1150.96
2010-05-31,1034.32,1030.84,1041.62,1029.71,1151.54
2010-05-28,1032.32,1037.35,1039.98,1027.48,1149.33
2010-05-27,1022.13,999.16,1022.54,999.16,1137.98
2010-05-26,1008.77,1014.9,1018.97,1003.87,1123.06
2010-05-25,1009.71,1024.33,1025.03,1006.37,1124.11
2010-05-24,1034.05,1031.1,1035.89,1025.83,1151.21
2010-05-21,1033.57,1034.99,1035.69,1025.13,1150.67
2010-05-20,1055.36,1062.17,1067.4,1052.93,1174.93
2010-05-19,1070.18,1059.93,1070.21,1055.98,1191.43
2010-05-18,1074.13,1085.08,1086.4,1070.64,1195.82
2010-05-17,1081.46,1087.52,1091.33,1075.13,1203.98
2010-05-14,1100.23,1100.64,1107.71,1093.72,1224.88
2010-05-13,1113.89,1108.4,1115.32,1106.76,1240.08
2010-05-12,1095.86,1100.52,1104.87,1092.09,1220.02
2010-05-11,1094.93,1119.46,1120.72,1093.11,1218.97
2010-05-10,1109.79,1093.11,1110.43,1090.48,1235.52
2010-05-07,1095.34,1101.62,1101.62,1082.88,1219.43
2010-05-06,1123.99,1140.21,1140.21,1122.97,1251.32
2010-04-30,1159.76,1161.77,1164.03,1156.67,1291.15
2010-04-28,1148.17,1152.5,1152.5,1143.53,1278.24
2010-04-27,1171.91,1166.19,1171.91,1163.66,1304.67
2010-04-26,1170.5,1159.52,1170.5,1159.52,1303.1
2010-04-23,1148.78,1146.25,1150.28,1143.18,1278.92
2010-04-22,1148.55,1149.64,1150.19,1139.59,1278.66
2010-04-21,1158.96,1154.95,1159.35,1153.11,1290.25
2010-04-20,1141.53,1146.29,1151.07,1140.86,1270.84
2010-04-19,1140.36,1144.39,1146.11,1137.84,1269.55
2010-04-16,1161.09,1169.84,1169.84,1159.62,1292.61
2010-04-15,1173.2,1173.87,1176.55,1171.14,1306.1
2010-04-14,1164.09,1166.45,1169.0,1159.73,1295.96
2010-04-13,1161.08,1166.45,1167.07,1154.15,1292.61
2010-04-12,1168.88,1170.64,1176.63,1168.78,1301.29
2010-04-09,1162.8,1159.62,1162.83,1156.17,1294.52
2010-04-08,1158.94,1160.79,1166.55,1158.74,1290.22
2010-04-07,1170.68,1166.42,1174.64,1166.28,1303.29
2010-04-06,1165.69,1173.37,1173.37,1159.93,1297.74
2010-04-05,1171.53,1171.95,1173.15,1167.75,1304.24
2010-04-02,1164.16,1165.78,1165.78,1159.31,1296.03
2010-04-01,1159.06,1157.66,1160.84,1151.38,1290.36
2010-03-31,1151.63,1155.11,1157.75,1150.01,1282.09
2010-03-30,1152.58,1142.88,1153.39,1141.4,1283.15
2010-03-29,1136.89,1127.62,1136.89,1127.62,1265.68
2010-03-26,1137.59,1127.2,1137.64,1126.83,1255.83
2010-03-25,1120.52,1124.92,1126.78,1119.35,1236.97
2010-03-24,1120.54,1122.03,1125.18,1116.25,1237.0
2010-03-23,1115.04,1116.1,1119.05,1114.56,1230.93
2010-03-19,1116.77,1111.19,1116.77,1110.38,1232.83
2010-03-18,1106.92,1115.12,1116.31,1106.12,1221.97
2010-03-17,1114.79,1110.4,1116.79,1107.24,1230.66
2010-03-16,1103.61,1102.41,1108.94,1102.41,1218.31
2010-03-15,1104.94,1107.24,1108.97,1100.84,1219.77
2010-03-12,1102.09,1101.45,1103.57,1096.04,1216.62
2010-03-11,1095.12,1092.66,1096.0,1088.77,1208.93
2010-03-10,1085.85,1088.23,1090.13,1085.26,1198.7
2010-03-09,1088.08,1089.07,1092.08,1087.21,1201.16
2010-03-08,1091.66,1087.31,1091.66,1084.98,1205.1
2010-03-05,1071.97,1067.78,1074.83,1067.78,1183.37
2010-03-04,1056.38,1064.57,1066.37,1055.38,1166.16
2010-03-03,1065.64,1059.75,1066.98,1059.09,1176.38
2010-03-02,1062.19,1059.5,1062.98,1054.64,1172.58
2010-03-01,1057.61,1054.42,1061.7,1051.56,1167.52
2010-02-26,1051.94,1048.79,1055.57,1047.45,1161.26
2010-02-25,1048.75,1057.51,1060.23,1046.32,1157.74
2010-02-24,1054.42,1054.34,1055.82,1048.33,1164.0
2010-02-23,1067.96,1066.69,1069.21,1060.24,1178.58
2010-02-22,1070.81,1063.06,1076.7,1063.06,1181.71
2010-02-19,1046.45,1065.36,1066.61,1046.4,1154.83
2010-02-18,1064.91,1067.79,1067.79,1062.06,1175.21
2010-02-17,1064.74,1054.08,1065.03,1053.64,1175.01
2010-02-16,1041.67,1041.37,1044.69,1040.53,1149.52
2010-02-15,1039.33,1050.34,1051.73,1038.75,1146.94
2010-02-12,1050.03,1048.81,1050.45,1044.09,1158.75
2010-02-10,1039.44,1043.62,1047.0,1039.38,1147.06
2010-02-09,1036.69,1032.56,1039.11,1031.2,1144.02
2010-02-08,1038.41,1042.7,1048.92,1037.47,1145.92
2010-02-05,1049.27,1054.8,1055.01,1045.39,1157.9
2010-02-04,1071.95,1081.09,1081.09,1062.94,1182.93
2010-02-03,1077.77,1081.39,1084.94,1076.84,1189.36
2010-02-02,1074.78,1063.73,1075.51,1063.73,1186.05
2010-02-01,1057.47,1055.11,1058.77,1049.72,1166.96
2010-01-29,1059.9,1067.95,1071.15,1059.87,1169.63
2010-01-28,1075.47,1071.91,1083.07,1069.78,1186.81
2010-01-27,1067.21,1078.02,1081.24,1067.17,1177.71
2010-01-26,1077.73,1099.48,1102.91,1077.69,1189.3
2010-01-25,1099.21,1096.76,1103.95,1092.06,1213.01
2010-01-22,1106.34,1112.89,1112.89,1096.5,1220.87
2010-01-21,1124.26,1109.54,1127.54,1102.5,1240.66
2010-01-20,1110.87,1123.77,1124.34,1108.92,1225.88
2010-01-19,1116.6,1125.07,1125.4,1113.76,1232.19
2010-01-18,1125.83,1127.84,1129.49,1121.42,1242.38
2010-01-15,1136.15,1130.46,1136.19,1127.55,1253.77
2010-01-14,1127.68,1115.31,1127.68,1115.31,1244.42
2010-01-13,1109.65,1115.51,1123.42,1109.4,1224.53
2010-01-12,1121.42,1106.26,1122.85,1106.26,1237.51
2010-01-08,1106.13,1101.61,1106.34,1096.8,1220.64
2010-01-07,1095.08,1097.83,1101.4,1092.88,1208.45
2010-01-06,1094.7,1087.51,1096.38,1083.26,1208.02
2010-01-05,1081.69,1087.04,1094.19,1079.84,1193.67
2010-01-04,1077.17,1073.53,1081.12,1073.53,1188.69
